order_id;product_id;unitprice;quantity;customer_id;orderdate;employee_id;deliverydate
10684;9;166,29;94;39;30-10-2019;10;2019-10-31 00:00:00
13578;10;808,18;31;54;04-11-2019;5;2019-11-05 00:00:00
10416;7;101,3;16;62;21-09-2021;3;2021-09-22 00:00:00
11192;19;836,29;43;43;23-09-2021;10;2021-09-24 00:00:00
13242;20;1074,42;56;141;03-11-2021;3;2021-11-04 00:00:00
13161;16;271,26;56;137;22-07-2021;7;2021-07-23 00:00:00
11055;6;69,85;40;176;12-09-2021;10;2021-09-13 00:00:00
11093;6;1188,73;1;1;23-01-2021;2;2021-01-24 00:00:00
12937;11;730,77;80;28;17-03-2019;8;2019-03-18 00:00:00
13994;8;407,06;6;68;04-09-2021;6;2021-09-05 00:00:00
11895;8;1105,32;27;88;19-09-2020;7;2020-09-20 00:00:00
10966;12;1088,22;57;75;28-01-2020;8;2020-01-29 00:00:00
13984;15;714,7;86;46;12-06-2020;2;2020-06-13 00:00:00
13475;10;205,28;80;30;07-10-2021;7;2021-10-08 00:00:00
14703;13;798,37;3;147;13-06-2021;1;2021-06-14 00:00:00
14874;1;654,43;84;105;22-07-2020;6;2020-07-23 00:00:00
12641;14;1147,19;90;130;20-03-2019;3;2019-03-21 00:00:00
10719;10;468,86;26;94;08-12-2019;3;2019-12-09 00:00:00
10226;18;1075,38;11;66;20-09-2021;5;2021-09-21 00:00:00
10640;1;1148,13;28;123;28-09-2020;2;2020-09-29 00:00:00
12422;18;166,32;98;48;03-02-2021;1;2021-02-04 00:00:00
14402;17;1200,36;78;16;24-04-2021;9;2021-04-25 00:00:00
14690;1;774,42;95;156;10-07-2020;5;2020-07-11 00:00:00
12316;8;1046,59;57;51;12-03-2021;9;2021-03-13 00:00:00
11449;0;307,01;86;114;13-09-2020;8;2020-09-14 00:00:00
11372;8;693,82;73;18;23-12-2020;8;2020-12-24 00:00:00
10900;3;1024,82;70;68;04-01-2019;8;2019-01-05 00:00:00
14135;9;723,7;49;195;21-05-2021;4;2021-05-22 00:00:00
10735;12;720,64;61;172;08-06-2019;9;2019-06-09 00:00:00
12433;13;51,16;41;96;25-03-2020;3;2020-03-26 00:00:00
12597;2;1104,66;5;24;27-11-2021;2;2021-11-28 00:00:00
11016;6;48,59;87;160;08-08-2021;8;2021-08-09 00:00:00
10476;6;808,21;83;69;05-01-2021;9;2021-01-06 00:00:00
12679;5;306,92;69;42;17-09-2019;4;2019-09-18 00:00:00
13955;16;1223,7;91;163;04-02-2020;7;2020-02-05 00:00:00
11739;2;144,79;79;64;14-01-2020;4;2020-01-15 00:00:00
14488;1;966,57;71;106;28-01-2021;3;2021-01-29 00:00:00
11712;12;476,09;24;49;24-04-2020;4;2020-04-25 00:00:00
14993;10;492,59;95;84;17-05-2021;7;2021-05-18 00:00:00
11262;0;428,81;22;151;26-07-2021;10;2021-07-27 00:00:00
14384;14;1183,75;6;83;11-10-2020;8;2020-10-12 00:00:00
14328;9;747,28;27;198;05-09-2020;1;2020-09-06 00:00:00
11553;2;1200,78;4;129;09-05-2021;9;2021-05-10 00:00:00
14238;7;582,43;69;30;05-12-2020;10;2020-12-06 00:00:00
11847;10;87,3;44;7;01-02-2019;1;2019-02-02 00:00:00
14501;11;448,84;77;182;15-10-2021;2;2021-10-16 00:00:00
11582;5;198,45;35;37;23-04-2021;9;2021-04-24 00:00:00
13021;1;1207,81;57;112;21-03-2021;9;2021-03-22 00:00:00
11560;11;496;66;167;12-05-2021;2;2021-05-13 00:00:00
12698;9;417,66;53;70;13-06-2019;10;2019-06-14 00:00:00
11731;3;218,3;43;102;29-08-2020;8;2020-08-30 00:00:00
12906;13;769,04;76;172;30-07-2020;1;2020-07-31 00:00:00
11727;0;586,22;82;32;19-08-2020;9;2020-08-20 00:00:00
14527;1;1067,81;35;116;04-05-2020;2;2020-05-05 00:00:00
13092;3;423,84;44;185;08-11-2021;9;2021-11-09 00:00:00
11503;12;65,29;39;169;19-06-2019;8;2019-06-20 00:00:00
13725;8;529,39;34;59;16-06-2021;8;2021-06-17 00:00:00
13796;11;757,25;61;156;29-01-2020;8;2020-01-30 00:00:00
11653;13;446,58;44;107;09-05-2020;9;2020-05-10 00:00:00
13881;11;1130,52;24;177;06-11-2019;2;2019-11-07 00:00:00
10218;2;716,49;47;170;08-11-2020;6;2020-11-09 00:00:00
12025;12;643,75;58;182;10-06-2020;10;2020-06-11 00:00:00
13699;13;45,29;59;158;17-11-2019;1;2019-11-18 00:00:00
12740;12;709,93;15;163;02-08-2019;3;2019-08-03 00:00:00
12033;4;628,69;62;69;07-08-2021;10;2021-08-08 00:00:00
14308;16;12,26;82;176;12-06-2021;9;2021-06-13 00:00:00
14292;4;1054,72;86;66;09-04-2020;10;2020-04-10 00:00:00
11355;2;326,93;17;23;27-08-2019;6;2019-08-28 00:00:00
10798;15;1033,66;56;96;30-07-2020;9;2020-07-31 00:00:00
10724;8;462,69;88;167;21-06-2021;6;2021-06-22 00:00:00
14270;3;245,96;98;56;03-07-2020;5;2020-07-04 00:00:00
13409;12;604,5;94;79;13-02-2021;2;2021-02-14 00:00:00
11083;12;529,73;27;89;25-11-2019;10;2019-11-26 00:00:00
11620;15;260,53;53;136;13-01-2019;1;2019-01-14 00:00:00
11443;17;1141,24;66;185;17-04-2021;1;2021-04-18 00:00:00
12417;14;859,05;17;60;18-10-2020;9;2020-10-19 00:00:00
14804;15;33,26;56;143;01-02-2019;2;2019-02-02 00:00:00
12431;6;991,49;18;86;06-04-2021;5;2021-04-07 00:00:00
10157;11;878,09;93;167;04-02-2021;10;2021-02-05 00:00:00
12382;20;1150,88;34;194;13-07-2019;9;2019-07-14 00:00:00
12087;5;512,17;12;164;21-08-2019;7;2019-08-22 00:00:00
11327;20;1136,01;52;171;14-01-2020;10;2020-01-15 00:00:00
12874;20;1052,28;69;175;13-05-2020;1;2020-05-14 00:00:00
10481;7;893,12;16;189;15-09-2019;9;2019-09-16 00:00:00
12569;13;713,62;4;168;01-12-2020;4;2020-12-02 00:00:00
12298;2;1192,32;55;6;26-02-2021;7;2021-02-27 00:00:00
13240;14;622,88;62;21;18-04-2021;3;2021-04-19 00:00:00
14836;20;899,29;46;33;31-01-2020;2;2020-02-01 00:00:00
11207;13;604,42;91;184;26-09-2020;5;2020-09-27 00:00:00
12009;4;249,9;11;59;02-08-2019;6;2019-08-03 00:00:00
14094;2;136,33;56;140;21-08-2019;1;2019-08-22 00:00:00
12413;17;90,29;58;147;15-11-2020;4;2020-11-16 00:00:00
12240;4;300,57;24;48;01-07-2021;10;2021-07-02 00:00:00
10079;2;364,31;32;34;14-02-2019;5;2019-02-15 00:00:00
10488;6;32,54;13;27;21-11-2019;6;2019-11-22 00:00:00
11583;1;257,26;69;5;27-10-2021;4;2021-10-28 00:00:00
10638;7;913,62;40;29;10-04-2020;3;2020-04-11 00:00:00
13254;15;671,82;30;162;30-12-2018;2;2018-12-31 00:00:00
10859;7;1030,22;80;108;06-05-2019;7;2019-05-07 00:00:00
10696;12;532,02;75;61;09-06-2019;5;2019-06-10 00:00:00
10534;18;776,85;54;138;31-08-2020;3;2020-09-01 00:00:00
12523;15;24,55;4;185;11-03-2021;8;2021-03-12 00:00:00
13007;7;847,29;37;87;16-05-2019;1;2019-05-17 00:00:00
14618;5;55,3;10;14;01-04-2020;6;2020-04-02 00:00:00
11651;15;747,88;96;19;07-11-2019;6;2019-11-08 00:00:00
11143;15;907,07;27;50;13-08-2021;1;2021-08-14 00:00:00
14523;20;276,5;37;192;17-08-2021;2;2021-08-18 00:00:00
12998;15;623,51;31;150;10-12-2019;7;2019-12-11 00:00:00
13557;4;128,13;41;1;14-01-2021;8;2021-01-15 00:00:00
13652;6;1037,84;80;144;02-02-2021;6;2021-02-03 00:00:00
10103;19;859,59;58;122;17-08-2021;5;2021-08-18 00:00:00
14568;0;104,22;76;182;05-06-2020;5;2020-06-06 00:00:00
13308;20;278,82;10;159;04-01-2019;2;2019-01-05 00:00:00
11201;0;946,08;92;188;29-12-2018;7;2018-12-30 00:00:00
14233;1;1018,02;97;15;27-11-2019;7;2019-11-28 00:00:00
14877;3;1024,76;89;89;02-11-2020;6;2020-11-03 00:00:00
11861;4;289,2;45;125;22-09-2021;10;2021-09-23 00:00:00
10442;3;690,24;72;120;23-04-2019;2;2019-04-24 00:00:00
11116;7;308,84;38;177;15-11-2021;7;2021-11-16 00:00:00
14029;20;111,29;3;61;05-06-2020;1;2020-06-06 00:00:00
14858;5;795,2;82;21;04-09-2020;8;2020-09-05 00:00:00
12254;2;1047,24;63;141;21-01-2020;2;2020-01-22 00:00:00
12188;7;1165,01;67;124;11-01-2019;5;2019-01-12 00:00:00
13859;8;281,51;10;139;30-06-2021;3;2021-07-01 00:00:00
14129;3;123,3;21;151;15-03-2020;4;2020-03-16 00:00:00
14981;18;639,47;78;159;23-10-2021;9;2021-10-24 00:00:00
14568;4;1053,27;28;119;30-03-2021;3;2021-03-31 00:00:00
13495;12;130,86;4;158;10-12-2018;3;2018-12-11 00:00:00
11910;6;912,63;16;29;29-12-2019;6;2019-12-30 00:00:00
10627;2;1235,2;80;155;22-05-2019;4;2019-05-23 00:00:00
11194;15;1134,64;26;81;24-04-2020;1;2020-04-25 00:00:00
12774;15;1038,21;69;28;14-01-2021;9;2021-01-15 00:00:00
10553;2;658,14;9;36;11-09-2020;4;2020-09-12 00:00:00
13770;6;934,2;54;29;20-04-2020;7;2020-04-21 00:00:00
14666;3;810,61;13;196;30-10-2019;10;2019-10-31 00:00:00
11222;10;216,44;29;177;06-12-2019;8;2019-12-07 00:00:00
14915;14;1177,42;72;33;02-08-2019;4;2019-08-03 00:00:00
10617;19;1172,81;60;40;01-02-2020;2;2020-02-02 00:00:00
12399;18;29,63;74;103;20-11-2019;3;2019-11-21 00:00:00
13457;11;321,36;99;27;10-04-2019;10;2019-04-11 00:00:00
14829;0;399,37;25;123;14-05-2021;1;2021-05-15 00:00:00
10597;1;1007,61;78;131;15-09-2021;3;2021-09-16 00:00:00
14613;13;686,65;58;5;04-05-2020;6;2020-05-05 00:00:00
13614;17;76,04;85;1;03-10-2019;8;2019-10-04 00:00:00
11618;15;357,43;13;7;04-01-2021;4;2021-01-05 00:00:00
13982;8;187,82;63;132;16-01-2020;4;2020-01-17 00:00:00
14959;15;615,57;86;142;12-10-2020;1;2020-10-13 00:00:00
12171;9;155,04;62;119;26-11-2019;8;2019-11-27 00:00:00
13679;8;993,42;10;126;18-07-2019;2;2019-07-19 00:00:00
10973;8;183,85;7;79;31-07-2020;9;2020-08-01 00:00:00
14535;8;592,3;55;151;12-03-2021;7;2021-03-13 00:00:00
13043;15;402,15;83;107;14-01-2020;8;2020-01-15 00:00:00
12056;12;197,91;73;65;08-03-2020;7;2020-03-09 00:00:00
12759;3;400,66;13;99;07-04-2020;5;2020-04-08 00:00:00
12179;20;713,23;64;46;13-01-2020;3;2020-01-14 00:00:00
10751;14;511,98;34;9;25-02-2019;10;2019-02-26 00:00:00
10039;3;749,12;56;100;20-04-2020;5;2020-04-21 00:00:00
10236;1;698,34;57;157;22-01-2020;5;2020-01-23 00:00:00
10434;16;862,49;46;4;16-04-2019;5;2019-04-17 00:00:00
11550;7;867,95;24;3;12-03-2021;1;2021-03-13 00:00:00
11334;5;27,01;39;27;24-01-2021;5;2021-01-25 00:00:00
13998;1;831,72;13;139;05-05-2021;7;2021-05-06 00:00:00
14826;17;993,16;45;193;11-08-2021;6;2021-08-12 00:00:00
13767;11;1217,36;52;10;05-12-2021;4;2021-12-06 00:00:00
11510;0;757,52;91;81;08-08-2021;5;2021-08-09 00:00:00
11952;12;67,8;71;125;10-07-2020;4;2020-07-11 00:00:00
13980;3;594,36;92;125;12-12-2020;1;2020-12-13 00:00:00
12160;4;123,23;73;155;13-05-2020;5;2020-05-14 00:00:00
13414;2;564,81;3;30;06-04-2020;7;2020-04-07 00:00:00
12653;15;413,04;8;34;06-05-2019;2;2019-05-07 00:00:00
12765;10;756,24;5;53;20-12-2019;3;2019-12-21 00:00:00
14890;4;524,87;50;194;07-06-2019;9;2019-06-08 00:00:00
12248;16;483,13;43;173;04-10-2021;4;2021-10-05 00:00:00
10170;5;1098,24;2;9;16-02-2021;2;2021-02-17 00:00:00
11556;17;1233,52;41;49;26-06-2019;10;2019-06-27 00:00:00
11335;16;1209,81;2;138;21-09-2021;1;2021-09-22 00:00:00
11393;20;1089,57;13;70;14-09-2019;10;2019-09-15 00:00:00
11939;9;160,39;77;59;29-07-2021;9;2021-07-30 00:00:00
13929;6;225,51;42;153;22-12-2018;7;2018-12-23 00:00:00
11362;9;1228,7;71;150;01-08-2020;4;2020-08-02 00:00:00
13994;1;773,69;50;129;08-10-2019;2;2019-10-09 00:00:00
11769;12;325,38;15;72;28-12-2018;8;2018-12-29 00:00:00
11273;14;601,43;33;159;05-03-2019;7;2019-03-06 00:00:00
14651;9;694,75;19;166;11-03-2021;5;2021-03-12 00:00:00
14262;2;174,51;52;102;02-11-2021;3;2021-11-03 00:00:00
12490;12;469,29;28;6;03-08-2019;5;2019-08-04 00:00:00
10275;0;367,81;35;101;19-08-2019;1;2019-08-20 00:00:00
13012;20;684,57;76;42;27-10-2019;5;2019-10-28 00:00:00
11837;14;150,4;59;196;29-07-2021;1;2021-07-30 00:00:00
13848;7;1225,7;53;79;03-02-2021;7;2021-02-04 00:00:00
13315;4;144,63;18;172;15-12-2020;4;2020-12-16 00:00:00
14357;10;448,84;53;9;25-08-2021;3;2021-08-26 00:00:00
12630;1;1164,55;6;2;25-11-2019;10;2019-11-26 00:00:00
11751;4;762,03;82;197;08-01-2020;2;2020-01-09 00:00:00
10823;6;351,24;81;22;19-02-2021;7;2021-02-20 00:00:00
13604;2;634,23;98;122;06-05-2019;1;2019-05-07 00:00:00
14713;7;853,6;62;12;15-12-2019;4;2019-12-16 00:00:00
10024;6;718,51;31;71;30-03-2021;10;2021-03-31 00:00:00
12626;0;1154,69;67;168;30-08-2019;9;2019-08-31 00:00:00
12248;15;727,12;55;176;13-09-2021;9;2021-09-14 00:00:00
14011;1;44,57;34;133;01-01-2021;7;2021-01-02 00:00:00
10125;4;696,02;50;118;19-03-2019;5;2019-03-20 00:00:00
14525;8;844,48;92;80;14-05-2020;9;2020-05-15 00:00:00
14992;19;40,31;79;169;24-02-2021;5;2021-02-25 00:00:00
12312;19;319,8;93;200;01-05-2020;6;2020-05-02 00:00:00
11171;20;145,96;68;178;24-08-2020;6;2020-08-25 00:00:00
14370;2;1122,55;61;4;22-05-2021;3;2021-05-23 00:00:00
12522;11;778,3;18;149;12-04-2020;2;2020-04-13 00:00:00
12449;10;1079,28;39;162;29-08-2021;8;2021-08-30 00:00:00
13691;19;376,78;40;21;09-07-2020;8;2020-07-10 00:00:00
12364;17;1040,57;51;44;01-10-2019;5;2019-10-02 00:00:00
12498;8;65,06;91;143;31-08-2020;9;2020-09-01 00:00:00
12684;5;846,96;17;181;28-06-2021;1;2021-06-29 00:00:00
12314;20;818,33;39;44;02-12-2021;4;2021-12-03 00:00:00
10496;20;346,25;96;9;19-03-2020;9;2020-03-20 00:00:00
14849;2;777,73;89;166;14-06-2021;10;2021-06-15 00:00:00
10128;8;30,25;34;85;08-07-2020;9;2020-07-09 00:00:00
11826;19;41,05;89;49;03-05-2019;4;2019-05-04 00:00:00
10276;8;931,81;53;84;23-06-2021;1;2021-06-24 00:00:00
11995;14;957,47;64;171;12-10-2021;1;2021-10-13 00:00:00
13324;17;630,31;36;64;25-08-2019;8;2019-08-26 00:00:00
14146;16;179,98;54;60;09-12-2021;8;2021-12-10 00:00:00
11095;9;195,38;87;54;06-09-2021;4;2021-09-07 00:00:00
14089;15;431,65;77;175;17-03-2021;10;2021-03-18 00:00:00
12553;9;911,36;10;162;25-04-2021;7;2021-04-26 00:00:00
11109;18;739,11;27;39;28-08-2021;2;2021-08-29 00:00:00
11517;20;687,63;76;53;12-11-2020;2;2020-11-13 00:00:00
12562;3;961,25;31;164;18-05-2019;8;2019-05-19 00:00:00
12038;15;181,72;84;95;17-09-2019;8;2019-09-18 00:00:00
12891;13;1127,52;55;111;16-02-2020;10;2020-02-17 00:00:00
13870;14;578,58;41;147;14-06-2021;1;2021-06-15 00:00:00
11450;5;816,95;89;70;12-06-2019;9;2019-06-13 00:00:00
12002;20;206,99;90;174;08-06-2021;4;2021-06-09 00:00:00
14916;16;661,06;9;90;08-04-2019;9;2019-04-09 00:00:00
10231;19;1186,6;55;190;06-07-2020;3;2020-07-07 00:00:00
13823;6;1197,12;99;62;01-05-2019;2;2019-05-02 00:00:00
12084;16;1206,71;31;117;09-04-2021;3;2021-04-10 00:00:00
12668;13;1118,96;52;27;26-01-2019;2;2019-01-27 00:00:00
13896;13;1082,37;7;97;09-11-2020;9;2020-11-10 00:00:00
11115;2;323,63;2;36;26-07-2020;6;2020-07-27 00:00:00
14974;6;1095,23;5;131;12-05-2019;1;2019-05-13 00:00:00
11781;4;805,1;60;138;04-05-2019;9;2019-05-05 00:00:00
12616;11;829,82;77;190;05-06-2021;7;2021-06-06 00:00:00
14361;8;1002,21;28;15;01-08-2019;7;2019-08-02 00:00:00
12285;9;421;35;189;24-06-2020;3;2020-06-25 00:00:00
14281;12;21,45;50;174;18-07-2021;4;2021-07-19 00:00:00
14881;0;334,47;91;48;31-08-2021;8;2021-09-01 00:00:00
14355;3;850,95;28;179;26-02-2020;3;2020-02-27 00:00:00
12457;19;850,59;14;54;09-02-2019;8;2019-02-10 00:00:00
14185;17;112,45;46;100;22-07-2021;4;2021-07-23 00:00:00
14333;11;1104,55;13;30;18-01-2020;5;2020-01-19 00:00:00
10301;9;374,1;79;191;28-04-2019;5;2019-04-29 00:00:00
11294;6;127,38;74;75;04-11-2019;3;2019-11-05 00:00:00
11278;16;323,02;19;142;27-04-2019;9;2019-04-28 00:00:00
11189;5;1076,39;33;101;17-08-2019;8;2019-08-18 00:00:00
13927;2;587,6;24;115;18-07-2021;9;2021-07-19 00:00:00
12668;6;294,69;83;170;06-03-2020;10;2020-03-07 00:00:00
13620;8;666,68;59;169;02-05-2019;3;2019-05-03 00:00:00
10656;2;268,09;65;27;11-03-2020;3;2020-03-12 00:00:00
12662;19;1133,06;74;120;17-10-2021;10;2021-10-18 00:00:00
10322;14;367,79;70;129;02-04-2020;1;2020-04-03 00:00:00
14756;13;1179,36;26;119;23-10-2020;10;2020-10-24 00:00:00
10201;6;756,48;9;14;26-01-2020;6;2020-01-27 00:00:00
10285;5;1142,19;80;1;28-06-2021;3;2021-06-29 00:00:00
10272;13;1210,67;34;155;20-02-2019;6;2019-02-21 00:00:00
11308;16;676,16;20;145;17-10-2019;1;2019-10-18 00:00:00
11967;10;1019,06;82;198;19-07-2020;6;2020-07-20 00:00:00
13633;15;589,91;82;0;07-09-2020;10;2020-09-08 00:00:00
14889;12;258,06;91;163;26-12-2019;5;2019-12-27 00:00:00
12087;9;395,19;8;41;05-08-2019;4;2019-08-06 00:00:00
12405;0;1198,49;14;107;19-10-2021;9;2021-10-20 00:00:00
14276;6;374,17;26;39;14-08-2019;1;2019-08-15 00:00:00
12941;15;1000,65;76;13;11-07-2019;7;2019-07-12 00:00:00
11850;13;134,09;44;118;21-08-2021;3;2021-08-22 00:00:00
10843;2;1160,34;69;152;08-01-2019;4;2019-01-09 00:00:00
10736;6;302,1;41;181;15-08-2021;1;2021-08-16 00:00:00
12477;5;411,78;91;72;30-04-2020;1;2020-05-01 00:00:00
13430;19;418,67;30;51;26-03-2019;8;2019-03-27 00:00:00
14651;6;890,01;62;165;03-11-2021;6;2021-11-04 00:00:00
13474;20;459,85;90;123;18-05-2019;8;2019-05-19 00:00:00
11489;9;459,78;72;164;01-07-2019;5;2019-07-02 00:00:00
13690;7;199,56;45;109;01-01-2021;7;2021-01-02 00:00:00
12865;15;95,19;99;15;30-09-2020;6;2020-10-01 00:00:00
12703;1;407,18;26;88;05-04-2020;3;2020-04-06 00:00:00
10535;18;753,79;3;81;21-11-2019;6;2019-11-22 00:00:00
13634;9;1030,76;35;26;25-09-2020;4;2020-09-26 00:00:00
14455;8;1110,95;58;147;19-09-2019;7;2019-09-20 00:00:00
14712;17;363,37;82;129;02-03-2019;2;2019-03-03 00:00:00
14395;3;41,74;46;44;17-08-2020;3;2020-08-18 00:00:00
10225;2;437,24;62;65;20-11-2020;8;2020-11-21 00:00:00
12917;15;1059,83;14;11;14-06-2020;6;2020-06-15 00:00:00
12252;1;684,29;6;29;17-05-2021;4;2021-05-18 00:00:00
13249;3;552,15;41;99;26-11-2020;8;2020-11-27 00:00:00
14074;19;1060,49;19;82;03-03-2020;9;2020-03-04 00:00:00
13298;4;663,97;36;14;17-03-2021;2;2021-03-18 00:00:00
10275;0;40,99;3;31;23-04-2019;8;2019-04-24 00:00:00
12780;13;396,93;56;68;14-06-2019;3;2019-06-15 00:00:00
14728;0;588,29;69;28;18-11-2021;3;2021-11-19 00:00:00
10423;11;708,57;68;131;19-09-2021;2;2021-09-20 00:00:00
12320;4;1147,43;7;71;28-08-2019;9;2019-08-29 00:00:00
11564;8;806,73;91;63;20-02-2019;6;2019-02-21 00:00:00
13217;5;788,42;44;18;02-06-2021;2;2021-06-03 00:00:00
12144;10;154,1;5;124;21-03-2021;3;2021-03-22 00:00:00
12688;0;345,84;2;173;05-07-2019;8;2019-07-06 00:00:00
14273;9;702,83;65;138;12-08-2021;5;2021-08-13 00:00:00
12069;20;433,57;37;156;10-08-2019;1;2019-08-11 00:00:00
10007;10;1072,66;21;87;24-01-2021;10;2021-01-25 00:00:00
14807;4;124,63;97;156;15-02-2019;6;2019-02-16 00:00:00
10077;4;802,06;94;158;19-11-2020;5;2020-11-20 00:00:00
12926;13;1097,82;81;2;29-06-2021;3;2021-06-30 00:00:00
14549;10;1184,77;90;39;05-08-2020;8;2020-08-06 00:00:00
14282;16;1102,56;8;186;21-03-2020;3;2020-03-22 00:00:00
13597;18;1228,55;84;174;25-02-2021;10;2021-02-26 00:00:00
12147;0;410,04;28;64;02-08-2020;5;2020-08-03 00:00:00
10616;8;852,39;33;177;23-05-2021;4;2021-05-24 00:00:00
11564;11;851,24;69;70;29-09-2019;5;2019-09-30 00:00:00
12365;15;616,69;79;88;23-11-2020;8;2020-11-24 00:00:00
14105;9;519,95;82;90;09-02-2019;1;2019-02-10 00:00:00
10625;3;618,85;69;173;06-08-2020;8;2020-08-07 00:00:00
13848;8;1035,97;32;55;06-03-2020;9;2020-03-07 00:00:00
14177;6;1220,15;17;41;01-07-2020;3;2020-07-02 00:00:00
13195;11;19,82;2;82;18-05-2019;2;2019-05-19 00:00:00
11663;14;657,35;26;41;07-11-2019;5;2019-11-08 00:00:00
10043;11;613,24;97;131;11-06-2019;9;2019-06-12 00:00:00
13319;5;986,27;94;79;16-07-2020;6;2020-07-17 00:00:00
11959;16;851,1;12;132;10-01-2019;5;2019-01-11 00:00:00
11153;9;1171,77;87;94;15-03-2021;8;2021-03-16 00:00:00
14615;2;215,98;39;71;06-05-2019;2;2019-05-07 00:00:00
10576;18;586,06;84;179;27-11-2019;1;2019-11-28 00:00:00
13403;1;322,7;13;48;05-11-2019;5;2019-11-06 00:00:00
14982;16;98,69;73;24;24-02-2019;9;2019-02-25 00:00:00
13955;16;507,44;15;153;20-05-2021;4;2021-05-21 00:00:00
11847;19;272,62;55;2;16-06-2021;1;2021-06-17 00:00:00
11536;17;1157,97;41;0;06-12-2020;10;2020-12-07 00:00:00
11132;5;522,77;86;67;04-10-2021;2;2021-10-05 00:00:00
12053;5;1144,73;50;124;02-07-2019;4;2019-07-03 00:00:00
11580;16;214,42;31;186;06-04-2020;4;2020-04-07 00:00:00
12228;7;851,06;41;140;15-03-2021;1;2021-03-16 00:00:00
10949;10;154,01;78;97;24-04-2019;10;2019-04-25 00:00:00
10095;5;195,6;46;65;07-02-2021;10;2021-02-08 00:00:00
12413;12;745,83;13;107;15-11-2021;8;2021-11-16 00:00:00
12597;19;772,57;13;80;21-09-2021;6;2021-09-22 00:00:00
10919;1;328,83;87;83;31-07-2019;5;2019-08-01 00:00:00
12850;18;1169,6;49;109;29-12-2019;2;2019-12-30 00:00:00
14008;19;1139,05;93;109;05-03-2021;1;2021-03-06 00:00:00
10037;13;923,84;23;68;02-08-2019;7;2019-08-03 00:00:00
10841;6;848,5;99;71;09-05-2019;8;2019-05-10 00:00:00
12067;4;853,33;1;106;31-08-2019;9;2019-09-01 00:00:00
11513;17;273,79;89;192;20-12-2020;7;2020-12-21 00:00:00
12961;5;1101,48;71;150;21-11-2021;3;2021-11-22 00:00:00
10577;10;1219,22;52;142;26-07-2021;9;2021-07-27 00:00:00
10084;8;867,2;39;109;23-04-2020;9;2020-04-24 00:00:00
12777;5;596,03;38;97;28-03-2021;4;2021-03-29 00:00:00
12746;2;183,09;6;176;15-04-2020;4;2020-04-16 00:00:00
12555;5;650,36;92;26;04-10-2020;4;2020-10-05 00:00:00
13611;7;118,32;67;122;03-01-2020;8;2020-01-04 00:00:00
10213;1;28,4;54;4;26-04-2020;6;2020-04-27 00:00:00
13367;5;342,65;45;39;21-10-2020;7;2020-10-22 00:00:00
10793;8;937,32;11;192;13-04-2020;2;2020-04-14 00:00:00
12225;20;1041,51;57;13;23-12-2018;1;2018-12-24 00:00:00
11685;1;1242,47;100;137;24-01-2020;2;2020-01-25 00:00:00
12874;0;66,63;18;161;19-06-2021;5;2021-06-20 00:00:00
12629;9;1076,17;61;55;18-07-2021;7;2021-07-19 00:00:00
14455;12;467,2;99;141;07-09-2019;7;2019-09-08 00:00:00
13190;7;152,3;9;189;22-12-2019;2;2019-12-23 00:00:00
11558;5;830,07;5;108;18-09-2020;10;2020-09-19 00:00:00
10477;19;928,59;9;127;27-05-2019;10;2019-05-28 00:00:00
11995;19;238,53;4;31;07-09-2021;7;2021-09-08 00:00:00
12738;20;38,91;12;198;21-11-2021;4;2021-11-22 00:00:00
10728;2;1052,32;23;200;28-08-2019;1;2019-08-29 00:00:00
14242;0;749,95;4;47;01-06-2019;7;2019-06-02 00:00:00
13778;4;575,73;64;183;22-08-2019;6;2019-08-23 00:00:00
13668;16;42,13;74;144;09-01-2020;2;2020-01-10 00:00:00
14294;9;828,73;56;62;11-03-2020;5;2020-03-12 00:00:00
14730;16;578,54;22;106;20-02-2021;3;2021-02-21 00:00:00
13062;18;1202,01;5;187;17-04-2020;1;2020-04-18 00:00:00
14693;3;929,62;55;6;10-07-2019;10;2019-07-11 00:00:00
10424;19;140,1;13;86;07-10-2019;7;2019-10-08 00:00:00
14577;9;356,83;27;145;25-09-2021;7;2021-09-26 00:00:00
11089;20;16,77;36;30;01-03-2019;3;2019-03-02 00:00:00
13659;0;686,41;29;169;25-12-2018;6;2018-12-26 00:00:00
12951;16;490,37;12;94;25-10-2019;5;2019-10-26 00:00:00
14878;10;1214,77;25;195;18-11-2019;5;2019-11-19 00:00:00
14394;4;799,39;74;94;15-03-2020;4;2020-03-16 00:00:00
10816;7;575,39;47;32;29-07-2021;2;2021-07-30 00:00:00
12463;0;205,16;39;62;02-06-2020;2;2020-06-03 00:00:00
11955;16;752,83;95;125;25-07-2019;10;2019-07-26 00:00:00
12702;12;460,39;37;96;13-07-2020;6;2020-07-14 00:00:00
13489;7;1204,37;36;117;24-01-2020;1;2020-01-25 00:00:00
11144;19;660,85;92;17;05-02-2019;6;2019-02-06 00:00:00
12518;20;1194;80;200;10-06-2021;9;2021-06-11 00:00:00
13479;20;36,95;23;49;28-10-2021;10;2021-10-29 00:00:00
14608;14;1233,01;76;33;05-06-2020;1;2020-06-06 00:00:00
10612;7;833,47;1;64;10-05-2019;7;2019-05-11 00:00:00
13355;2;806,08;37;8;14-11-2020;5;2020-11-15 00:00:00
13267;17;322,06;11;53;22-12-2019;1;2019-12-23 00:00:00
